group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
atomic_queue,atomic_queue_dequeue_seize,,,,57247800.0,ns,6
atomic_queue,atomic_queue_dequeue_seize,,,,53766200.0,ns,6
atomic_queue,atomic_queue_dequeue_seize,,,,53378700.0,ns,6
atomic_queue,atomic_queue_dequeue_seize,,,,52945600.0,ns,6
atomic_queue,atomic_queue_dequeue_seize,,,,52466000.0,ns,6
atomic_queue,atomic_queue_dequeue_seize,,,,52633900.0,ns,6
atomic_queue,atomic_queue_dequeue_seize,,,,52965500.0,ns,6
atomic_queue,atomic_queue_dequeue_seize,,,,51887300.0,ns,6
atomic_queue,atomic_queue_dequeue_seize,,,,52536400.0,ns,6
atomic_queue,atomic_queue_dequeue_seize,,,,51702100.0,ns,6
atomic_queue,atomic_queue_dequeue_seize,,,,51421500.0,ns,6
atomic_queue,atomic_queue_dequeue_seize,,,,51488400.0,ns,6
atomic_queue,atomic_queue_dequeue_seize,,,,52383200.0,ns,6
