group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,48198900.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,47019600.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,46046000.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,46572000.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,46523000.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,46237100.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,46588300.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,46738200.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,45685200.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,45124300.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,45640400.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,47001200.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,46209500.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,45333000.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,46330800.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,49639400.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,45096000.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,45036400.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,42004900.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,44873400.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,41821000.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,39937400.0,ns,5
lockfree_queue,lock_free_queue_dequeue_ref_counting,,,,39519800.0,ns,5
