group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,54643500.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,54180400.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,53056000.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,52894200.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,52437400.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,52190600.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,52745600.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,53355200.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,60189800.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,52786200.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,52171300.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,50231600.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,47795000.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,47547300.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,47086300.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,46316800.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,47431700.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,45726200.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,46304300.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,45581500.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,44797500.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,44891800.0,ns,6
lockfree_queue,lock_free_queue_enqueue_ref_counting,,,,45708200.0,ns,6
