group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,41098800.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,41734800.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,41227900.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,42397800.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,43274400.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,40770300.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,41601600.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,41541500.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,41203200.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,41292700.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,41567500.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,41143500.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,40931900.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,41255000.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,41412700.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,41530700.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,43489400.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,43594400.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,42119500.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,42336400.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,42218800.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,41643500.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,45275200.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,45079100.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,45642300.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,49950600.0,ns,5
lockfree_queue,lock_free_queue_dequeue_hazard_pointer,,,,47403900.0,ns,5
