group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,50021600.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,49670000.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,50909600.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,49253800.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,49677700.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,50341900.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,50013300.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,49221300.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,49376200.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,52249200.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,54015200.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,55178000.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,56331000.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,57092700.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,53488400.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,53708000.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,54511500.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,53545400.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,53320100.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,53391600.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,53115700.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,53418000.0,ns,6
atomic_queue,atomic_queue_dequeue_hazard_pointers,,,,52355300.0,ns,6
