group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
atomic_queue,atomic_queue_enqueue_crossbeam,,,,50572900.0,ns,6
atomic_queue,atomic_queue_enqueue_crossbeam,,,,50765300.0,ns,6
atomic_queue,atomic_queue_enqueue_crossbeam,,,,50661300.0,ns,6
atomic_queue,atomic_queue_enqueue_crossbeam,,,,50747400.0,ns,6
atomic_queue,atomic_queue_enqueue_crossbeam,,,,50769500.0,ns,6
atomic_queue,atomic_queue_enqueue_crossbeam,,,,50666800.0,ns,6
atomic_queue,atomic_queue_enqueue_crossbeam,,,,53171300.0,ns,6
atomic_queue,atomic_queue_enqueue_crossbeam,,,,50207500.0,ns,6
atomic_queue,atomic_queue_enqueue_crossbeam,,,,51172100.0,ns,6
atomic_queue,atomic_queue_enqueue_crossbeam,,,,50045200.0,ns,6
atomic_queue,atomic_queue_enqueue_crossbeam,,,,49828500.0,ns,6
atomic_queue,atomic_queue_enqueue_crossbeam,,,,50316200.0,ns,6
atomic_queue,atomic_queue_enqueue_crossbeam,,,,50624200.0,ns,6
atomic_queue,atomic_queue_enqueue_crossbeam,,,,50700300.0,ns,6
atomic_queue,atomic_queue_enqueue_crossbeam,,,,50105000.0,ns,6
atomic_queue,atomic_queue_enqueue_crossbeam,,,,49726900.0,ns,6
atomic_queue,atomic_queue_enqueue_crossbeam,,,,50046600.0,ns,6
atomic_queue,atomic_queue_enqueue_crossbeam,,,,50252000.0,ns,6
atomic_queue,atomic_queue_enqueue_crossbeam,,,,50801900.0,ns,6
