group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
atomic_queue,atomic_queue_dequeue_crossbeam,,,,65352600.0,ns,6
atomic_queue,atomic_queue_dequeue_crossbeam,,,,66361800.0,ns,6
atomic_queue,atomic_queue_dequeue_crossbeam,,,,63498600.0,ns,6
atomic_queue,atomic_queue_dequeue_crossbeam,,,,67610300.0,ns,6
atomic_queue,atomic_queue_dequeue_crossbeam,,,,64963200.0,ns,6
atomic_queue,atomic_queue_dequeue_crossbeam,,,,60812300.0,ns,6
atomic_queue,atomic_queue_dequeue_crossbeam,,,,59580000.0,ns,6
atomic_queue,atomic_queue_dequeue_crossbeam,,,,58431200.0,ns,6
atomic_queue,atomic_queue_dequeue_crossbeam,,,,62119800.0,ns,6
atomic_queue,atomic_queue_dequeue_crossbeam,,,,58955900.0,ns,6
atomic_queue,atomic_queue_dequeue_crossbeam,,,,57405800.0,ns,6
atomic_queue,atomic_queue_dequeue_crossbeam,,,,56590100.0,ns,6
atomic_queue,atomic_queue_dequeue_crossbeam,,,,57169300.0,ns,6
atomic_queue,atomic_queue_dequeue_crossbeam,,,,59579900.0,ns,6
atomic_queue,atomic_queue_dequeue_crossbeam,,,,55939600.0,ns,6
atomic_queue,atomic_queue_dequeue_crossbeam,,,,55159800.0,ns,6
atomic_queue,atomic_queue_dequeue_crossbeam,,,,56636300.0,ns,6
atomic_queue,atomic_queue_dequeue_crossbeam,,,,56731500.0,ns,6
atomic_queue,atomic_queue_dequeue_crossbeam,,,,54854700.0,ns,6
